date,Battery (Charging) -  GWh,Pumps -  GWh,Coal (Brown) -  GWh,Coal (Black) -  GWh,Bioenergy (Biomass) -  GWh,Distillate -  GWh,Gas (Steam) -  GWh,Gas (CCGT) -  GWh,Gas (OCGT) -  GWh,Gas (Reciprocating) -  GWh,Gas (Waste Coal Mine) -  GWh,Battery (Discharging) -  GWh,Hydro -  GWh,Wind -  GWh,Solar (Utility) -  GWh,Solar (Rooftop) -  GWh,Coal (Brown) Emissions Vol - tCO₂e,Coal (Black) Emissions Vol - tCO₂e,Bioenergy (Biomass) Emissions Vol - tCO₂e,Distillate Emissions Vol - tCO₂e,Gas (Steam) Emissions Vol - tCO₂e,Gas (CCGT) Emissions Vol - tCO₂e,Gas (OCGT) Emissions Vol - tCO₂e,Gas (Reciprocating) Emissions Vol - tCO₂e,Gas (Waste Coal Mine) Emissions Vol - tCO₂e,Emissions Intensity - kgCO₂e/MWh,Volume Weighted Price - AUD/MWh,Battery (Charging) Market Value - AUD,Pumps Market Value - AUD,Coal (Brown) Market Value - AUD,Coal (Black) Market Value - AUD,Bioenergy (Biomass) Market Value - AUD,Distillate Market Value - AUD,Gas (Steam) Market Value - AUD,Gas (CCGT) Market Value - AUD,Gas (OCGT) Market Value - AUD,Gas (Reciprocating) Market Value - AUD,Gas (Waste Coal Mine) Market Value - AUD,Battery (Discharging) Market Value - AUD,Hydro Market Value - AUD,Wind Market Value - AUD,Solar (Utility) Market Value - AUD,Solar (Rooftop) Market Value - AUD
2025-02-18,-2.96,-8.26,73.76,241.65,0.52,0.06,0.99,9.93,2.14,0.54,1.22,2.20,30.15,65.29,64.09,102.02,87672.10,216137.16,19.82,91.77,567.59,5150.42,1287.09,315.53,749.84,534.83,73.65,-44591.09,-131534.56,5099089.75,19098805.68,41518.56,1466.87,36587.17,954356.88,201750.36,77987.96,81882.68,251770.24,3417118.56,3954919.01,140930.00,-1406760.68
2025-02-19,-3.13,-4.26,74.21,233.80,0.52,0.13,0.99,8.24,1.56,0.00,1.32,2.40,22.50,89.42,65.75,97.73,88303.23,208616.37,19.79,165.57,570.90,4394.83,916.13,0.00,810.31,513.90,71.09,-60222.88,107187.36,2666093.11,17242887.08,36715.35,-4762.51,-25695.27,597235.54,119188.62,0.00,92270.20,190468.42,2096659.90,4410687.63,1885101.25,90402.81
2025-02-20,-3.51,-5.75,73.93,226.19,0.49,0.03,0.99,6.21,1.23,0.00,1.19,1.91,27.79,103.21,61.36,91.80,88007.36,202085.86,18.72,17.67,568.60,3368.26,759.17,0.00,735.42,503.47,60.50,-141146.79,-117939.02,2223951.01,9140056.87,19674.78,1174.50,-7720.04,268361.23,32545.42,0.00,40191.94,104878.61,2377696.27,4211277.89,-889802.48,-2994214.38
2025-02-21,-2.95,-5.65,79.00,219.56,0.48,0.04,1.78,11.10,4.65,1.17,1.18,3.23,35.10,84.18,67.37,99.41,93982.62,196217.97,18.20,30.21,1024.11,5615.75,2860.76,687.46,728.53,502.24,38.04,-75722.24,-160051.86,4955452.48,11145221.04,22334.20,7538.79,163115.30,910455.62,619274.55,163025.18,48769.07,323059.43,4116274.78,4127635.20,-150141.01,-1192549.05
2025-02-22,-3.24,-7.81,76.53,220.75,0.70,0.00,2.17,10.16,6.19,1.12,1.16,2.36,32.37,115.85,55.46,96.99,91067.41,197158.99,23.97,5.84,1248.91,5228.54,3912.79,657.55,717.40,491.24,55.54,-38503.90,-199520.06,5976589.80,10002991.09,25920.27,-84.02,225427.59,680570.31,812349.21,155360.51,36610.48,305012.26,3330600.55,6586385.12,-684869.71,-670598.65
2025-02-23,-3.19,-8.21,77.81,230.93,0.69,0.02,1.04,8.09,1.36,0.57,1.20,1.82,24.20,102.23,53.18,97.49,92828.97,206204.98,23.52,25.40,597.67,4202.67,823.82,334.36,743.69,518.96,55.54,-34637.27,-200225.42,5267409.15,12989892.72,34154.41,4847.23,51343.58,551674.36,106813.80,99354.18,53115.30,156839.35,2372081.74,5396019.77,-100487.86,-1398833.71
2025-02-24,-3.22,-6.08,78.33,241.86,0.58,0.04,0.98,11.43,3.29,0.52,1.10,2.81,26.24,87.30,75.33,103.88,93449.97,215995.28,21.45,24.30,565.81,5640.38,1952.32,309.17,692.09,510.33,57.17,9801.31,-47959.02,5096486.59,17831863.74,41493.27,4754.59,38996.76,1122410.45,368257.63,48224.72,69143.15,389161.60,2721187.91,6118178.53,1091436.68,544519.65
2025-02-25,-3.40,-3.04,82.41,247.92,0.63,0.05,1.99,12.19,5.07,1.35,1.19,2.25,32.14,82.59,60.96,89.36,98250.93,221573.84,23.59,40.93,1143.01,6125.00,3047.06,797.49,738.49,540.61,67.71,96965.97,-36159.62,6803115.43,16075991.95,43333.00,10832.55,287270.10,1155699.02,665092.95,244946.79,60940.70,303519.86,3769837.99,6632236.77,1699434.11,2459359.07
2025-02-26,-2.75,-5.05,78.48,247.34,0.18,0.02,3.30,15.60,7.23,2.05,1.20,2.12,37.52,75.15,73.64,102.10,93832.35,221184.50,8.12,12.03,1899.51,7595.25,4429.44,1208.53,743.48,518.57,73.78,1535.66,-100764.58,7918753.84,17929232.28,21692.03,2810.49,399086.98,1638835.50,907549.75,312843.27,66593.99,307660.88,4722873.21,6433262.75,794975.70,-62935.29
2025-02-27,-3.42,-4.06,91.13,258.79,0.65,0.00,4.50,20.48,9.71,2.12,1.17,2.91,44.81,44.11,72.56,103.10,108250.18,231330.99,24.38,0.09,2591.00,9486.05,5761.50,1248.63,725.70,554.18,78.82,119847.16,-70496.24,11148458.73,27615089.85,77511.17,8.24,698609.54,2949887.79,1657285.41,351709.31,88331.86,572621.82,6950531.32,5758281.06,3255757.19,4234050.53
2025-02-28,-3.72,-4.07,85.02,266.69,0.66,0.00,3.59,20.93,6.56,1.69,1.08,2.66,38.14,66.80,67.40,105.32,100951.13,238524.47,24.67,4.19,2064.58,9580.52,3878.00,994.01,676.74,541.47,114.00,82094.00,-74282.57,7996201.22,27357053.82,74338.00,670.77,576215.42,3093859.41,1060230.44,343718.12,76517.62,405417.17,5124376.10,6087356.61,2227117.81,2987001.28
2025-03-01,-3.27,-7.27,81.28,251.30,0.69,0.00,2.14,16.38,4.08,1.19,1.07,2.49,32.69,52.97,68.38,101.83,96481.66,224743.34,24.35,0.05,1230.10,7651.17,2377.05,700.47,674.10,551.02,101.78,11650.90,-94358.96,6493583.37,22676437.26,64294.35,2.44,237985.25,1805553.91,440624.27,156423.47,72242.30,305422.29,4001671.39,4273529.77,638910.89,377967.55
2025-03-02,-3.27,-6.88,83.85,226.37,0.67,0.00,0.98,9.45,3.37,0.00,1.35,1.66,21.32,86.52,63.56,82.69,99430.93,202132.16,22.82,0.02,567.16,4695.16,2051.20,0.00,831.36,541.82,83.95,-90417.33,-92336.34,2773287.99,11368858.01,32021.61,0.64,-5320.87,490577.85,236316.27,0.00,52625.16,89746.51,1731471.57,3096934.07,114292.37,-1580241.07
2025-03-03,-3.13,-2.54,83.41,227.68,0.72,0.00,0.98,10.36,2.49,0.15,1.31,2.96,27.54,97.42,67.90,87.83,99727.58,203381.77,24.67,0.04,566.49,5033.50,1591.07,87.19,810.74,514.35,43.14,-81000.71,106992.42,2037571.52,16443086.07,52842.46,2.75,-8468.26,794372.72,226986.47,11668.07,87451.77,305452.61,2994708.50,5046282.48,2461503.64,5239.38
2025-03-04,-3.72,-5.55,94.83,228.88,0.98,0.00,1.87,14.96,4.24,1.07,0.98,3.52,33.51,83.03,68.48,94.15,112952.20,204593.55,36.17,2.97,1074.54,7016.11,2570.18,631.66,630.26,530.42,61.04,66231.29,185763.44,6639909.80,21570653.68,95379.30,377.87,188303.98,1922325.34,596026.54,158812.57,86613.90,508363.21,4201546.20,6241714.67,2560525.44,2559119.46
2025-03-05,-3.81,-5.02,93.73,233.46,0.70,0.00,1.13,13.37,4.37,0.56,0.73,2.82,29.13,99.38,67.18,90.46,111490.98,208665.83,25.99,0.34,650.51,6627.99,2722.43,328.07,465.80,526.87,86.31,71244.14,9266.53,6337054.09,23222700.25,57694.84,311.67,52384.92,1695956.25,676207.78,64203.47,71808.86,446267.83,3443541.06,7389555.26,1492498.94,185450.49
2025-03-06,-3.73,-6.30,76.00,227.94,0.30,0.00,0.99,9.83,1.46,0.11,0.98,2.07,22.63,131.39,61.80,76.62,90220.62,203627.51,10.17,2.81,569.22,5034.43,892.20,63.38,601.03,499.95,84.25,187.72,-16579.01,158955.34,17540153.43,23519.00,482.04,-4988.71,901879.29,128624.67,-967.49,66062.13,204670.10,1614455.42,3693251.45,316509.57,-778529.37
2025-03-07,-3.22,-4.57,82.59,230.72,0.06,0.01,1.53,9.54,2.44,0.72,1.25,2.25,27.56,112.14,60.76,81.40,97888.29,205836.15,2.76,7.60,879.48,4704.21,1459.20,422.23,768.76,515.51,49.74,6616.20,-103362.08,4231084.62,12819024.02,6797.45,1146.51,134378.88,765025.90,289010.45,120256.59,59293.90,288235.47,2941689.10,5201401.82,5067.78,222253.33
2025-03-08,-2.59,-5.40,87.55,223.09,-0.02,0.00,2.53,10.95,2.40,1.21,1.11,1.93,23.64,95.53,59.81,72.09,103644.22,199115.86,0.00,0.39,1456.10,5278.64,1439.42,713.88,688.29,544.29,54.09,-31034.51,-22458.78,4677781.57,9703346.68,0.00,22.84,244357.05,768205.82,234826.86,168587.97,41026.55,210674.88,2184564.04,4602424.78,-32813.46,70507.44
2025-03-09,-2.98,-5.02,90.98,244.44,0.22,0.05,5.54,10.34,6.16,2.08,1.16,1.93,28.44,87.12,47.77,66.86,107680.88,218064.00,7.06,72.20,3123.55,4946.17,4085.35,1226.66,712.85,580.97,47.11,66843.73,36017.74,8007979.04,12945173.36,9969.96,15125.92,1107333.22,1313961.50,1193025.84,450486.04,56457.13,337196.55,3681323.52,5845223.61,1067295.55,2924272.41
2025-03-10,-2.67,-1.06,103.47,270.27,0.32,0.00,5.48,11.77,5.52,1.21,1.20,2.09,30.42,88.27,48.12,60.86,122477.98,240899.40,10.14,0.53,3086.77,5701.50,3377.11,712.90,742.37,602.96,73.45,211522.43,80448.30,9199180.93,20566067.72,26336.66,42.92,637314.02,1122455.71,659432.94,159143.23,91687.80,220274.41,3343717.38,7193264.80,3908040.56,5679733.22
2025-03-11,-3.06,-1.93,111.12,264.39,0.32,0.02,5.24,11.49,5.72,1.20,1.28,2.14,33.58,88.44,47.67,66.41,132379.50,236008.66,10.32,27.31,2963.91,5824.80,3383.29,708.52,794.74,602.67,84.35,194670.85,22572.74,11157804.35,21191701.33,29289.70,5114.28,717322.66,1246021.45,795013.57,159520.31,93293.69,311897.86,3827546.34,8200475.24,3096488.90,4611791.58
2025-03-12,-2.87,-3.48,111.65,259.76,0.56,0.06,2.97,11.66,5.07,0.93,1.26,2.74,30.98,80.03,56.50,79.00,133101.86,231759.16,19.28,77.42,1711.51,5812.24,2957.06,550.84,783.55,591.62,90.88,146324.36,118007.45,10108616.81,25046004.75,60593.89,4823.43,307804.42,1356489.45,709080.23,108787.19,108745.83,432212.06,3850134.72,7544802.53,3485428.35,4781748.82
2025-03-13,-3.61,-4.59,108.32,260.21,0.77,0.01,2.99,15.51,8.37,0.53,1.16,2.62,45.70,39.15,61.10,94.06,129266.95,232202.22,26.79,5.05,1720.82,7552.94,5042.24,310.28,722.43,596.01,95.86,166832.93,-6891.73,11826050.04,44641321.31,132494.28,25636.12,390729.55,2908144.61,2369768.97,93859.56,145108.30,874799.97,10005020.77,4818849.45,4559166.31,3691336.67
2025-03-14,-3.78,-6.16,105.71,266.65,0.72,0.00,3.20,20.61,8.13,0.91,1.01,2.99,46.13,41.90,67.85,96.90,125972.32,238067.43,25.97,0.84,1844.76,9633.66,4831.86,533.84,626.37,584.49,154.95,170706.48,38596.63,11957983.29,29152622.27,87014.79,102.75,430226.67,2740081.24,1358882.95,137920.28,82177.34,412101.58,6490996.76,4649243.50,3178179.39,4717637.21
2025-03-15,-3.46,-8.37,102.47,254.59,0.76,0.00,3.92,20.69,12.63,1.50,1.08,2.60,40.94,77.43,58.03,82.31,122134.68,227364.72,28.35,2.40,2254.73,9707.31,7553.70,883.47,672.52,572.70,110.68,131403.36,283415.17,9433667.40,70996451.56,344946.90,174.73,451678.81,5966123.94,8591778.39,219952.82,73391.34,1653535.80,18270083.62,7743380.95,3155539.44,2184198.67
2025-03-16,-3.16,-13.54,74.15,250.84,0.65,0.00,1.23,12.56,6.20,0.45,0.96,1.39,23.76,145.34,40.22,65.66,88779.83,223935.79,24.49,2.43,707.12,6098.59,3815.16,268.02,602.91,534.40,245.29,-57727.92,317113.76,1846627.20,14441382.84,40139.32,57.00,34017.67,817486.13,568050.29,43865.76,44820.75,124928.46,1914447.93,2891707.12,6432.01,-296644.83
2025-03-17,-2.92,-7.82,82.37,235.80,0.98,0.00,0.99,8.81,1.68,0.44,0.80,2.27,23.56,89.90,57.92,92.18,98613.88,210425.74,36.90,0.05,568.26,4501.63,1027.43,259.76,512.10,538.29,43.25,-44456.11,-100503.30,4312053.10,14821398.57,57810.63,-1.76,-4218.10,564779.11,147732.46,44847.32,43503.21,193474.53,2212410.87,4752593.84,348544.58,-1421257.76
2025-03-18,-3.22,-2.70,92.35,251.69,0.69,0.01,1.49,10.45,2.42,1.02,0.69,2.56,35.39,58.03,41.21,80.07,110346.21,224845.70,27.11,4.97,855.97,5262.52,1534.70,599.60,439.61,601.09,57.40,189670.63,106972.33,8725827.45,20755874.52,56347.84,167.90,167103.45,1002366.42,306981.24,142904.51,57293.01,301713.65,4057593.16,5106313.25,2246490.77,4223084.23
2025-03-19,-3.40,-3.70,93.27,264.45,0.60,0.00,2.00,15.35,6.81,1.59,0.89,3.48,39.32,60.11,31.35,81.93,111459.32,236551.27,22.24,5.87,1149.10,7402.09,4124.83,935.12,568.36,609.76,87.55,139347.64,75450.45,10812634.66,29687786.81,69151.02,1014.38,299620.91,2265776.04,1183737.41,255577.14,92121.69,647246.95,5560898.43,6213637.60,1689734.79,4035186.35
2025-03-20,-4.83,-4.15,90.91,265.36,0.59,0.00,1.85,17.40,6.57,0.79,0.94,3.24,33.62,103.61,37.56,60.31,108488.62,237370.94,22.22,0.17,1065.90,8033.77,3864.49,466.33,596.28,586.39,115.76,226986.06,130449.74,7003936.55,26647645.39,61150.63,7.91,192577.67,2198741.83,916756.21,111105.63,88199.37,402007.15,4024355.80,6772441.27,2431765.02,3520986.94
2025-03-21,-3.84,-3.51,92.70,278.36,1.00,0.00,2.93,19.21,8.10,1.37,0.92,3.35,45.14,34.62,47.80,67.36,110279.53,248980.80,39.24,0.05,1688.82,8715.30,4690.71,808.71,564.99,631.00,93.20,266443.32,117166.53,10492237.31,34384356.93,123393.73,5.35,410059.08,2587274.78,1261425.07,195290.94,97007.50,531792.75,6355314.34,4103753.67,2952044.36,4132286.62
2025-03-22,-3.22,-6.06,80.90,256.98,0.45,0.00,1.32,12.16,4.80,0.79,1.00,2.53,33.67,35.78,57.38,83.49,96271.74,229477.93,19.71,0.96,760.63,5648.13,2775.26,464.41,625.41,597.98,121.09,40317.90,140619.51,7307631.09,30426562.11,52343.44,510.90,122791.95,1661546.34,707997.87,104828.14,108902.77,423339.81,4409691.74,3762129.72,1913210.61,1045612.33
2025-03-23,-3.27,-5.41,80.53,264.78,0.45,0.00,1.09,9.66,1.26,0.46,1.25,1.69,28.37,52.99,46.36,66.23,95805.08,236321.30,19.19,0.02,627.14,4709.82,754.45,271.81,775.34,620.89,107.45,90129.88,357058.43,5400342.81,24102796.46,41451.19,1.67,68798.10,1059145.24,131918.55,53136.51,115106.58,206125.09,3117657.98,4709624.59,2340069.20,2162456.79
2025-03-24,-2.86,-2.83,84.20,277.71,0.23,0.00,1.12,10.87,3.36,0.37,1.28,2.35,29.18,78.18,41.36,65.92,100206.47,247999.60,10.48,1.81,646.24,5282.56,2002.87,215.49,792.74,604.90,87.00,84301.31,215528.35,5738520.53,28156692.58,26503.56,1526.41,48656.35,1151798.18,382329.94,42821.53,129836.12,310884.90,3190159.00,5694164.88,2642887.50,2436213.94
2025-03-25,-2.52,-5.40,84.60,271.71,0.29,0.00,1.08,8.58,2.07,0.27,1.34,2.13,27.73,92.65,40.50,64.56,100526.47,243018.31,12.63,0.05,620.51,4327.24,1289.64,156.96,823.97,594.98,91.26,119883.21,386202.58,5836377.98,25725006.00,27250.87,0.59,54741.69,895304.07,219904.17,29358.38,125942.58,255269.60,2983662.00,7356015.85,2523855.67,2966824.08
2025-03-26,-4.02,-1.00,86.08,273.44,0.25,0.00,0.98,9.02,1.61,0.31,1.14,2.21,25.89,96.14,33.95,64.81,102535.29,244344.11,11.06,0.04,566.25,4603.08,997.94,184.85,704.05,599.07,88.29,182948.23,72891.39,5357752.76,23004966.51,22989.03,1.85,59260.85,768304.22,168726.70,48442.71,99775.38,236928.71,2765735.17,6343348.94,1661954.08,2496473.96
2025-03-27,-2.66,-0.43,75.76,268.56,0.35,0.00,2.11,6.60,1.81,0.49,1.33,2.34,27.85,111.70,23.63,64.17,89720.24,240185.38,14.68,0.02,1215.94,3405.81,1146.22,289.77,818.65,577.09,78.27,70549.52,34570.18,4417789.59,21990739.14,29623.81,2.23,145817.05,658852.60,139149.09,70325.34,107378.59,273664.00,2670894.34,6984037.19,1141863.12,2360362.75
2025-03-28,-2.89,-0.31,82.35,280.24,0.56,0.01,4.84,14.20,2.96,1.05,1.25,2.12,39.77,94.83,17.80,50.64,96981.55,251327.57,20.80,11.23,2712.62,6498.61,1926.49,617.08,765.52,612.24,76.42,166592.85,26999.40,9156943.60,26501762.27,54063.36,1160.60,643281.26,1629903.18,371703.84,153888.07,119635.94,308175.15,5007996.32,9106516.45,1367743.56,3761261.86
2025-03-29,-2.36,-2.08,75.44,266.00,0.39,0.00,1.15,7.36,0.86,0.85,1.29,1.38,28.90,102.33,24.86,39.66,89064.22,237807.54,13.40,0.03,663.65,3617.41,549.12,503.93,791.44,609.87,101.70,82028.67,142487.67,4928405.81,21930497.43,33093.20,0.42,77658.21,750801.13,80572.71,127003.34,109052.01,118297.15,2989095.68,5331037.68,1430155.96,1510138.10
2025-03-30,-2.56,-8.61,56.88,227.26,0.25,0.00,0.98,7.16,3.15,0.00,1.24,1.82,19.58,126.22,35.68,73.86,67289.61,203064.55,8.08,0.00,565.81,3626.22,1955.42,0.00,760.82,510.72,77.64,-19846.55,21176.13,-284116.21,16881122.22,9725.05,0.00,-9805.30,892862.97,474802.69,0.00,106505.37,263365.93,1301502.59,1390876.04,72334.82,-543017.29
2025-03-31,-3.40,-6.12,60.04,246.12,0.06,0.00,0.99,8.55,2.11,0.00,1.27,2.23,21.95,124.59,47.44,75.08,70954.90,220435.89,3.00,0.04,570.66,4199.73,1268.05,0.00,779.14,513.35,50.86,63167.47,142117.16,63038.92,19594876.15,5646.31,-0.80,-6469.66,961472.59,294423.04,0.00,111857.06,134506.93,1191625.66,1851756.06,994711.17,546758.57
2025-04-01,-4.21,-1.19,68.39,247.45,0.06,0.00,1.42,12.44,0.82,0.49,1.28,3.90,26.18,103.76,39.29,69.99,80706.20,221475.34,2.91,1.18,819.45,5672.13,503.52,291.40,785.90,544.23,54.36,112276.04,55335.42,4025117.58,20662073.85,7556.85,72.29,121308.38,1323878.16,82691.78,75561.69,103351.09,405581.54,2778872.51,6022582.30,1449500.79,1654223.25
2025-04-02,-4.07,-0.90,89.63,259.25,0.09,0.00,1.91,15.21,4.73,0.83,1.13,3.57,39.85,55.52,36.24,63.35,105633.01,232242.14,3.95,0.18,1102.51,6870.95,3167.91,489.67,705.37,618.36,76.81,213026.96,29208.36,10207667.72,33476237.93,14212.02,1.59,282922.78,2200305.10,859810.41,150352.15,139497.26,701493.60,5556102.99,6478274.98,2069122.22,2484607.59
2025-04-03,-4.52,-2.52,92.05,260.46,0.08,0.00,1.44,14.42,1.57,0.64,0.87,2.89,34.09,60.36,39.19,68.16,109101.25,233464.95,3.33,0.12,831.35,6462.66,973.53,379.09,543.58,618.01,125.29,168711.23,116185.23,7136934.25,30807393.69,11544.50,39.25,145325.46,1995752.00,242059.10,92429.48,104435.52,508341.86,4229108.67,4074997.01,1595368.89,1754512.04
2025-04-04,-5.09,-2.43,96.30,240.13,0.13,0.00,1.42,13.99,5.60,0.69,0.89,4.00,36.03,56.01,51.63,65.21,114366.38,215658.32,4.33,0.09,819.07,6443.08,3743.28,406.50,554.00,605.82,103.67,254664.08,138949.59,8382544.95,29850635.21,17393.25,5.77,169861.98,2114165.37,1041662.09,108389.94,104271.64,736284.04,5058632.90,5471975.65,3152153.31,3305581.57
2025-04-05,-4.39,-6.44,70.51,200.53,0.34,0.00,2.02,20.27,3.55,1.20,0.89,4.52,31.78,75.12,43.08,88.61,84662.19,180749.28,10.14,0.05,1164.79,8950.43,2481.76,704.74,553.11,525.35,113.39,5401.84,-114544.15,4408246.96,21238350.41,31177.49,2.01,207713.88,2565048.79,530244.33,164380.42,73649.18,625473.38,3913244.80,4873332.59,34008.21,-1497881.42
2025-04-06,-3.68,-7.35,69.57,205.61,0.35,0.00,1.65,10.98,3.33,1.24,0.85,2.19,25.48,97.79,40.83,75.23,84038.77,185147.78,10.26,0.11,952.03,5102.49,2189.77,728.99,524.44,531.79,90.36,-38093.51,-129901.28,4274254.59,19111762.30,26762.05,0.72,137375.97,1272119.70,526112.73,142209.87,61307.97,329797.70,3000431.11,5921354.74,-139260.37,-1314191.39
2025-04-07,-3.93,-6.35,84.60,208.30,-0.03,0.02,4.07,15.25,10.85,2.07,0.85,3.92,41.38,70.46,51.32,82.34,101502.42,187583.74,5.01,12.49,2340.72,6959.52,6799.42,1219.87,524.79,543.16,79.55,28395.32,-126698.91,9391983.74,52877354.62,10217.70,31605.11,654372.43,5143211.02,6511934.75,359464.39,170362.95,1328781.17,12441665.63,7128376.30,2857999.63,2099379.49
2025-04-08,-4.65,-5.27,98.22,222.43,-0.41,0.01,6.67,18.37,9.89,2.55,0.84,3.11,46.51,33.55,59.45,72.02,117379.81,200231.77,0.23,7.24,3841.11,8085.99,6154.65,1505.84,518.14,599.57,204.82,266537.30,128693.19,13458593.20,30762893.69,363.19,3973.20,1108267.14,2807626.74,1978901.53,450817.61,99533.57,588832.76,7924859.01,4974740.05,2873689.36,3117089.58
2025-04-09,-3.80,-4.28,98.73,219.23,-0.34,0.03,5.75,16.96,12.78,2.50,0.81,3.88,46.57,40.55,50.02,73.03,118012.05,196905.64,0.31,16.16,3313.15,7583.44,8293.01,1476.12,503.23,597.60,137.13,307832.50,91825.07,14473506.47,70030982.11,10181.24,38992.26,1104946.78,6560696.57,9752862.72,468473.60,227119.18,3007618.50,17823653.86,7647413.32,4383353.09,6686100.03
2025-04-10,-4.96,-4.19,91.38,216.51,-0.44,0.02,3.79,14.75,9.88,1.63,0.93,3.14,33.54,78.24,45.48,74.90,109242.15,194714.48,0.21,15.06,2181.22,6655.11,6185.25,959.16,573.79,567.70,276.14,150823.55,47648.25,7753158.33,26629560.02,159.81,11416.51,464232.62,2339162.06,2277648.55,226883.17,108068.24,737541.25,5278083.10,7318336.56,1598486.30,1267451.58
2025-04-11,-4.63,-5.05,97.47,221.27,-0.39,0.00,3.74,15.69,6.02,2.41,1.13,4.11,36.70,57.72,52.92,77.38,116497.49,199102.71,0.30,0.01,2151.42,7034.02,3756.20,1418.90,694.88,583.70,113.33,182890.06,-15771.22,9638764.01,22420867.64,388.73,0.93,446647.40,1951149.47,968727.04,309858.13,99453.16,521313.90,4743040.95,6317142.96,1951913.20,2663216.58
2025-04-12,-3.78,-5.40,84.57,204.50,-0.12,0.00,2.16,9.81,7.11,1.30,1.11,3.07,34.53,77.68,50.86,68.63,100808.16,183628.51,0.54,0.97,1245.84,4680.71,4651.83,766.90,679.45,553.06,101.43,59968.03,38667.73,7744663.99,21107863.98,1513.88,273.62,314526.86,1323487.50,1457188.06,255997.48,91554.50,724823.79,4738528.04,6408712.73,1479085.40,1551374.61
2025-04-13,-3.83,-6.62,79.01,199.27,-0.01,0.01,1.92,12.92,5.99,1.48,1.07,2.80,32.43,86.64,46.58,75.74,94059.32,179012.70,0.52,5.99,1105.77,5796.36,4000.89,873.56,655.34,533.27,99.39,-44312.67,-104470.50,5025341.33,17364086.71,1323.10,1520.36,217004.41,1587446.62,893637.96,194358.09,74661.76,437911.59,3724288.48,3162481.98,16780.65,-466036.73
2025-04-14,-4.81,-5.09,104.97,215.40,-0.39,0.02,1.85,13.92,7.93,1.52,1.03,3.52,31.59,71.04,57.93,70.01,125274.46,193693.80,0.20,12.36,1065.23,6249.19,4928.98,897.54,632.77,583.33,75.07,202430.75,75080.02,8628169.11,20070165.88,818.33,3400.67,257470.46,1696173.64,1151445.71,202342.93,84701.18,482638.35,3733936.17,6549408.68,1839186.19,1877470.21
2025-04-15,-4.38,-4.41,109.59,206.17,-0.56,0.00,3.26,15.79,7.13,1.72,0.91,3.40,35.72,76.65,48.32,68.16,130823.41,185360.74,0.00,0.37,1876.91,7079.90,4571.97,1014.54,566.77,583.81,91.03,202112.94,96655.91,9716947.58,21076540.09,0.00,39.03,470508.95,2290785.52,1198022.17,257878.50,86697.65,540076.90,4704862.47,6956942.78,2225765.23,3510988.17
