IASR ID,Power Station,Technology Type,Region,Sub-region,REZ Location,REZ ID,Status,Regional build cost zone,Maximum capacity (MW),Storage capacity (MWh),SP2025-26,ST2032-33,W2033,Minimum Stable Limit,No-Load  Heat Rate,Marginal Heat Rate,Pumping efficiency (%),Charge efficiency (%),Discharge efficiency (%),Allowable max state of charge (%),Allowable min state of charge (%),Round trip efficiency (%),Annual degradation (%),Max Ramp Up (MW/min),Max Ramp Down (MW/min),Maintenance - Proportion of time out (%),Maintenance - Equivalent average days per year on planned outage,Full outage (% of time),Partial outage (% of time),Full outage MTTR (hrs),Partial outage MTTR (hrs),Partial Outage Derating Factor (%),FOM ($/kW/annum),VOM ($/MWh sent-out),Heat rate (GJ/MWh HHV s.o.),Fuel cost ($/GJ),Scope 1 Emissions (kg/MWh),MLF,Auxiliary load (% of nameplate capacity),SRMC ($/MWh),Expected Closure Year (Calendar year),Retirement / Rehabilitation cost ($/MW),Fault Level Replacement Cost ($M)
QEJP - Borumba,QEJP - Borumba,Pumped Hydro (24hrs storage),QLD,SQ,Not Applicable,Not Applicable,Anticipated,Not Applicable,1998,48000,0,0,1998,not found,not found,not found,76,not found,not found,not found,not found,not found,not found,not found,not found,3.01,11.00,5.96%,0.68%,60.02021163,265.9523557,26.78%,74.85,0.00,0.00,0.00,0.00,0.99,0.52,0.00,2134,7000,not found
Broadsound BESS,Broadsound BESS,Battery storage (2hrs storage),QLD,CQ,Issac,Q4,Anticipated,Not Applicable,240,360,180,180,180,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.94,0.12,0.00,2056,49000,not found
Calala BESS 1,Calala BESS 1,Battery storage (2hrs storage),NSW,NNSW,Not Applicable,Not Applicable,Anticipated,Not Applicable,100,200,0,100,100,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.84,0.12,0.00,2052,49000,not found
Calala BESS 2,Calala BESS 2,Battery storage (2hrs storage),NSW,NNSW,Not Applicable,Not Applicable,Anticipated,Not Applicable,150,300,0,150,150,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.84,0.12,0.00,2052,49000,not found
Glanmire Solar Farm BESS,Glanmire Solar Farm BESS,Battery storage (2hrs storage),NSW,SNW,Not Applicable,Not Applicable,Anticipated,Not Applicable,52,104,52,52,52,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.97,0.12,0.00,2047,49000,not found
Ravenswood BESS,Ravenswood BESS,Battery storage (4hrs storage),VIC,WNV,Not Applicable,Not Applicable,Anticipated,Not Applicable,20,40,20,20,20,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,0.97,0.12,0.00,2047,94000,not found
Bullyard Solar Farm,Bullyard Solar Farm,Large scale Solar PV,QLD,CQ,Wide Bay,Q7,Anticipated,Not Applicable,97,,0,97,90,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.98,0.01,0.00,2057,110000,not found
Glanmire Solar Farm,Glanmire Solar Farm,Large scale Solar PV,NSW,SNW,Not Applicable,Not Applicable,Anticipated,Not Applicable,60,104,60,60,60,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.97,0.01,0.00,2057,110000,not found
Ravenswood Solar Farm,Ravenswood Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Anticipated,Not Applicable,63,,63,63,63,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.97,0.01,0.00,2057,110000,not found
Lockyer Valley GT,Lockyer Valley GT,OCGT (small GT),QLD,SQ,Not Applicable,Not Applicable,Anticipated,Not Applicable,117,,0,116,116,22,78.00,9.66,not found,not found,not found,not found,not found,not found,not found,22,22,1.37,5.00,8.45%,2.92%,78.56825335,117.6745166,18.52%,30.00,10.00,10.65,15.05,362.56,0.97,0.73,170.25,2068,38000,not found
Boulder Creek Wind Farm,Boulder Creek Wind Farm,Wind,QLD,CQ,Fitzroy,Q6,Anticipated,Not Applicable,221,,0,221,221,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.93,0.07,0.00,2067,152000,not found
Inverleigh Wind Farm,Inverleigh Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Anticipated,Not Applicable,92,,92,92,92,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.99,0.07,0.00,2057,152000,not found
Port Latta Wind Farm,Port Latta Wind Farm,Wind,TAS,TAS,Not Applicable,Not Applicable,Anticipated,Not Applicable,21,,21,21,21,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2057,152000,not found
Valley of the Winds Wind Farm,Valley of the Winds,Wind,NSW,CNSW,Central-West Orana,N3,Anticipated,Not Applicable,919,,0,919,919,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.94,0.07,0.00,2080,152000,not found
Woolooga BESS,Woolooga BESS,Battery storage (2hrs storage),QLD,SQ,Wide Bay,Q7,Committed,Not Applicable,281,593,222,222,222,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.98,0.12,0.00,2051,49000,not found
Supernode BESS 1,Supernode BESS 1,Battery storage (4hrs storage),QLD,SQ,Not Applicable,Not Applicable,Committed,Not Applicable,260,620,260,260,260,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,0.99,0.12,0.00,2050,94000,not found
Supernode BESS 2,Supernode BESS 2,Battery storage (4hrs storage),QLD,SQ,Not Applicable,Not Applicable,Committed,Not Applicable,260,1240,260,260,260,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,0.99,0.12,0.00,2051,94000,not found
Golden Plains West Wind Farm,Golden Plains West Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Committed,Not Applicable,557,,372,557,557,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2057,152000,not found
Lotus Creek Wind Farm,Lotus Creek Wind Farm,Wind,QLD,CQ,Isaac,Q4,Committed,Not Applicable,285,,0,285,285,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.94,0.07,0.00,2057,152000,not found
Barnawartha Solar Farm BESS,Barnawartha Solar Farm BESS,Battery storage (2hrs storage),VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,64,6,0,64,64,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.94,0.12,0.00,2047,49000,not found
Barwon Solar Farm BESS,Barwon Solar Farm BESS,Battery storage (2hrs storage),VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,250,500,250,250,250,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.99,0.12,0.00,2047,49000,not found
Bungama BESS,Bungama BESS,Battery storage (2hrs storage),SA,CSA,Mid-North SA,S3,Additional policy-supported project,Not Applicable,200,400,0,200,200,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.97,0.12,0.00,2047,49000,not found
Elaine Solar Farm BESS,Elaine Solar Farm BESS,Battery storage (2hrs storage),VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,125,250,125,125,125,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.96,0.12,0.00,2047,49000,not found
Ganymirra Solar Power Station BESS,Ganymirra Solar Power Station BESS,Battery storage (2hrs storage),QLD,NQ,Northern Qld,Q3,Additional policy-supported project,Not Applicable,150,600,0,150,150,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.95,0.12,0.00,2047,49000,not found
Junction Rivers Wind Farm BESS,Junction Rivers Wind Farm BESS,Battery storage (4hrs storage),NSW,SNSW,South West NSW,N5,Additional policy-supported project,Not Applicable,200,800,0,200,200,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,0.85,0.12,0.00,2060,94000,not found
Majors Creek Solar Power Station BESS,Majors Creek Power Station BESS,Battery storage (4hrs storage),QLD,NQ,Northern Qld,Q3,Additional policy-supported project,Not Applicable,150,600,0,150,150,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,0.95,0.12,0.00,2048,94000,not found
West Mokoan Solar Farm BESS,West Mokoan Solar Farm BESS,Battery storage (4hrs storage),VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,160,560,0,158,160,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,0.94,0.12,0.00,2047,94000,not found
Griffith BESS,Griffith BESS,Battery storage (8hrs storage),NSW,SNSW,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,100,800,100,100,100,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,37.98,0.00,0.00,0.00,0.00,0.94,0.12,0.00,2047,166000,not found
Stoney Creek BESS,Stoney Creek BESS,Battery storage (8hrs storage),NSW,NNSW,North West NSW,N1,Additional policy-supported project,Not Applicable,125,1000,125,125,125,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,37.98,0.00,0.00,0.00,0.00,0.84,0.12,0.00,2047,166000,not found
Barnawartha Solar Farm,Barnawartha Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,64,,0,64,64,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.94,0.01,0.00,2057,110000,not found
Barwon Solar Farm,Barwon Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,250,,250,250,250,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.99,0.01,0.00,2057,110000,not found
Campbells Forest Solar Farm,Campbells Forest Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,205,,0,205,205,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.95,0.01,0.00,2054,110000,not found
Elaine Solar Farm,Elaine Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,125,,125,125,125,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.96,0.01,0.00,2057,110000,not found
Ganymirra Solar Power Station,Ganymirra Solar Power Station,Large scale Solar PV,QLD,NQ,Northern Qld,Q3,Additional policy-supported project,Not Applicable,150,,0,150,150,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.95,0.01,0.00,2057,110000,not found
Hopeland Solar Farm,Hopeland Solar Farm,Large scale Solar PV,QLD,SQ,Darling Downs,Q8a,Additional policy-supported project,Not Applicable,328,,0,250,250,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.98,0.01,0.00,2057,110000,not found
Majors Creek Solar Power Station,Majors Creek Power Station,Large scale Solar PV,QLD,NQ,Northern Qld,Q3,Additional policy-supported project,Not Applicable,150,,0,150,150,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.95,0.01,0.00,2057,110000,not found
Sandy Creek Solar Farm,Sandy Creek Solar Farm,Large scale Solar PV,NSW,CNSW,Central-West Orana,N3,Additional policy-supported project,Not Applicable,700,,0,700,700,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.93,0.01,0.00,2057,110000,not found
West Mokoan Solar Farm,West Mokoan Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,400,,0,297,300,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.94,0.01,0.00,2057,110000,not found
Phoenix Pumped Hydro Project,Phoenix Pumped Hydro Project,Pumped Hydro (10hrs storage),NSW,CNSW,Central-West Orana,N3,Additional policy-supported project,Not Applicable,810,9720,0,810,810,not found,not found,not found,76,not found,not found,not found,not found,not found,not found,not found,not found,3.01,11.00,5.96%,0.68%,60.02021163,265.9523557,26.78%,96.74,0.00,0.00,0.00,0.00,0.98,0.52,0.00,2119,10500,not found
Goyder North Wind Farm,Goyder North Wind Farm,Wind,SA,CSA,Mid-North SA,S3,Additional policy-supported project,Not Applicable,300,,0,300,300,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.97,0.07,0.00,2059,152000,not found
Junction Rivers Wind Farm,Junction Rivers Wind Farm,Wind,NSW,SNSW,South West NSW,N5,Additional policy-supported project,Not Applicable,595,,0,585,585,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.85,0.07,0.00,2060,152000,not found
Kentbruck Green Power Hub Wind Farm,Kentbruck Green Power Hub Wind Farm,Wind,VIC,WNV,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,600,,0,600,600,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2057,152000,not found
Palmer Wind Farm,Palmer Wind Farm,Wind,SA,CSA,Not Applicable,Not Applicable,Additional policy-supported project,Not Applicable,274,,0,272,274,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.03,0.07,0.00,2057,152000,not found
Spicers Creek Wind Farm,Spicers Creek Wind Farm,Wind,NSW,CNSW,Central-West Orana,N3,Additional policy-supported project,Not Applicable,702,,0,702,702,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.96,0.07,0.00,2057,152000,not found
Thunderbolt Wind Farm,Thunderbolt Wind Farm,Wind,NSW,NNSW,New England,N2,Additional policy-supported project,Not Applicable,210,,0,210,210,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,0.88,0.07,0.00,2065,152000,not found
Haughton Solar Farm Stage 2,Haughton Solar Farm Stage 2,Large scale Solar PV,QLD,NQ,Northern QLD,Q3,Anticipated,Not Applicable,300,,0,300,300,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.95,0.01,0.00,2058,110000,not found
Lancaster Solar Farm,Lancaster Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Anticipated,Not Applicable,80,,80,80,80,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.95,0.01,0.00,2057,110000,not found
Bennetts Creek BESS,Bennetts Creek BESS,Battery storage (2hrs storage),VIC,SEV,Not Applicable,Not Applicable,Anticipated,Not Applicable,100,223,0,100,100,not found,not found,not found,not found,92,92,100,0,84,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,13.54,0.00,0.00,0.00,0.00,0.99,0.12,0.00,2047,49000,not found
Northern Midlands Solar Farm,Northern Midlands Solar Farm,Large scale Solar PV,TAS,TAS,Central Highlands,T3,Anticipated,Not Applicable,361,,0,287,287,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.98,0.01,0.00,2057,110000,not found
Hay Sun Farm,Hay Sun Farm,Large scale Solar PV,NSW,SNSW,South West NSW,N5,Anticipated,Not Applicable,110,,0,110,110,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.87,0.01,0.00,2057,110000,not found
MOKOSF1,Mokoan Solar Farm,Large scale Solar PV,VIC,WNV,Not Applicable,Not Applicable,Committed,Not Applicable,46,,46,46,43,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,0.94,0.01,0.00,2055,110000,not found
Yanco Delta Wind Farm,Yanco Delta Wind Farm,Wind,NSW,SNSW,South West NSW,N5,Additional policy-supported project,Not Applicable,1498,0,0,1498,1498,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2057,152000,not found
Dinawan Energy Hub Wind Farm,Dinawan Energy Hub Wind Farm,Wind,NSW,SNSW,South West NSW,N5,Additional policy-supported project,Not Applicable,756,0,0,756,756,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,28.51,0.00,0.00,0.00,0.00,1.00,0.07,0.00,2061,152000,not found
Dinawan Energy Hub Solar Farm,Dinawan Energy Hub Solar Farm,Large scale Solar PV,NSW,SNSW,South West NSW,N5,Additional policy-supported project,Not Applicable,308,0,0,308,308,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,not found,0.00,0.00,not found,not found,not found,not found,not found,12.22,0.00,0.00,0.00,0.00,1.00,0.01,0.00,2060,110000,not found
Dinawan Energy Hub BESS,Dinawan Energy Hub BESS,Battery storage (4hrs storage),NSW,SNSW,South West NSW,N5,Additional policy-supported project,Not Applicable,310,1200,0,310,310,not found,not found,not found,not found,93,93,100,0,85,1.8,not found,not found,0.00,0.00,2.84%,,66.58,,,21.59,0.00,0.00,0.00,0.00,1.00,0.12,0.00,2050,94000,not found
